么	3
义	3
乊	3
之	4
乌	4
乍	5
乎	5
乏	5
乐	5
乑	6
乒	6
乓	6
乔	6
乕	7
乖	8
乗	9
乘	10
乙	1
乚	1
乛	1
乜	2
九	2
乞	3
也	3
习	3
乡	3
乢	4
乣	4
乤	4
乥	4
书	4
乧	5
乨	6
乩	6
乪	6
乫	6
乬	6
乭	6
乮	6
乯	6
买	6
乱	7
乲	7
乳	8
乴	8
乵	8
乶	8
乷	8
乸	8
乹	9
乺	9
乻	9
乼	9
乽	10
乾	11
乿	11
亀	11
亁	12
亂	13
亃	13
亄	13
亅	1
了	2
亇	3
予	4
争	6
亊	7
事	8
二	2
亍	3
于	3
亏	3
亐	3
云	4
互	4
亓	4
五	4
井	4
亖	4
亗	5
亘	6
亙	6
亚	6
些	7
亜	7
亝	8
亞	8
亟	8
亠	2
亡	3
亢	4
亣	4
交	6
亥	6
亦	6
产	6
亨	7
亩	7
亪	7
享	8
京	8
亭	9
亮	9
亯	9
亰	9
亱	9
亲	9
亳	10
亴	12
亵	12
亶	13
亷	13
亸	16
亹	21
人	2
亻	2
亼	3
亽	3
亾	3
亿	3
什	4
仁	4
仂	4
仃	4
仄	4
仅	4
仆	4
仇	4
仈	4
仉	4
今	4
介	4
仌	4
仍	4
从	4
仏	4
仐	4
仑	4
仒	4
仓	4
仔	5
仕	5
他	5
仗	5
付	5
仙	5
仚	5
仛	5
仜	5
仝	5
仞	5
仟	5
仠	5
仡	5
仢	5
代	5
令	5
以	5
仦	5
仧	5
仨	5
仩	5
仪	5
仫	5
们	5
仭	5
仮	6
仯	6
仰	6
仱	6
仲	6
仳	6
仴	6
仵	6
件	6
价	6
仸	6
仹	6
仺	6
任	6
仼	6
份	6
仾	6
仿	6
伀	6
企	6
伂	6
伃	6
伄	6
伅	6
伆	6
伇	6
伈	6
伉	6
伊	6
伋	6
伌	6
伍	6
伎	6
伏	6
伐	6
休	6
伒	6
伓	6
伔	6
伕	6
伖	6
众	6
优	6
伙	6
会	6
伛	6
伜	6
伝	6
伞	6
伟	6
传	6
伡	6
伢	6
伣	6
伤	6
伥	6
伦	6
伧	6
伨	6
伩	6
伪	6
伫	6
伬	6
伭	7
伮	7
伯	7
估	7
伱	7
伲	7
伳	7
伴	7
伵	7
伶	7
伷	7
伸	7
伹	7
伺	7
伻	7
似	7
伽	7
伾	7
伿	7
佀	7
佁	7
佂	7
佃	7
佄	7
佅	7
但	7
佇	7
佈	7
佉	7
佊	7
佋	7
佌	7
位	7
低	7
住	7
佐	7
佑	7
佒	7
体	7
佔	7
何	7
佖	7
佗	7
佘	7
余	7
佚	7
佛	7
作	7
佝	7
佞	7
佟	7
你	7
佡	7
佢	7
佣	7
佤	6
佥	7
佦	7
佧	7
佨	7
佩	8
佪	8
佫	8
佬	8
佭	8
佮	8
佯	8
佰	8
佱	8
佲	8
佳	8
佴	8
併	8
佶	8
佷	8
佸	8
佹	8
佺	8
佻	8
佼	8
佽	8
佾	8
使	8
侀	8
侁	8
侂	8
侃	8
侄	8
侅	8
來	8
侇	8
侈	8
侉	8
侊	8
例	8
侌	8
侍	8
侎	8
侏	8
侐	8
侑	8
侒	8
侓	8
侔	8
侕	8
侖	8
侗	8
侘	8
侙	8
侚	8
供	8
侜	8
依	8
侞	8
侟	8
侠	8
価	8
侢	8
侣	8
侤	8
侥	8
侦	8
侧	8
侨	8
侩	8
侪	8
侫	8
侬	8
侭	8
侮	9
侯	9
侰	9
侱	9
侲	9
侳	9
侴	9
侵	9
侶	9
侷	9
侸	9
侹	9
侺	9
侻	9
侼	9
侽	9
侾	9
便	9
俀	9
俁	9
係	9
促	9
俄	9
俅	9
俆	9
俇	9
俈	9
俉	9
俊	9
俋	9
俌	9
俍	9
俎	9
俏	9
俐	9
俑	9
俒	9
俓	9
俔	9
俕	9
俖	9
俗	9
俘	9
俙	9
俚	9
俛	9
俜	9
保	9
俞	9
俟	9
俠	9
信	9
俢	9
俣	9
俤	9
俥	9
俦	9
俧	9
俨	9
俩	9
俪	9
俫	9
俬	9
俭	9
修	10
俯	10
俰	10
俱	10
俲	10
俳	10
俴	10
俵	10
俶	10
俷	10
俸	10
俹	10
俺	10
俻	10
俼	10
俽	10
俾	10
俿	10
倀	10
倁	10
倂	10
倃	10
倄	10
倅	10
倆	10
倇	10
倈	10
倉	10
倊	10
個	10
倌	10
倍	10
倎	10
倏	10
倐	10
們	10
倒	10
倓	10
倔	10
倕	10
倖	10
倗	10
倘	10
候	10
倚	10
倛	10
倜	10
倝	10
倞	10
借	10
倠	10
倡	10
倢	10
倣	10
値	10
倥	10
倦	10
倧	10
倨	10
倩	10
倪	10
倫	10
倬	10
倭	10
倮	10
倯	10
倰	10
倱	10
倲	10
倳	10
倴	10
倵	10
倶	10
倷	10
倸	10
倹	10
债	10
倻	10
值	10
倽	10
倾	10
倿	10
偀	11
偁	11
偂	11
偃	11
偄	11
偅	11
偆	11
假	11
偈	11
偉	11
偊	11
偋	11
偌	11
偍	11
偎	11
偏	11
偐	11
偑	11
偒	11
偓	11
偔	11
偕	11
偖	11
偗	11
偘	11
偙	11
做	11
偛	11
停	11
偝	11
偞	11
偟	11
偠	11
偡	11
偢	11
偣	11
偤	11
健	11
偦	11
偧	11
偨	11
偩	11
偪	11
偫	11
偬	11
偭	11
偮	11
偯	11
偰	11
偱	11
偲	11
偳	11
側	11
偵	11
偶	11
偷	11
偸	11
偹	11
偺	11
偻	11
偼	11
偽	11
偾	11
偿	11
傀	12
傁	12
傂	12
傃	12
傄	12
傅	12
傆	12
傇	12
傈	12
傉	12
傊	12
傋	12
傌	12
傍	12
傎	12
傏	12
傐	12
傑	12
傒	12
傓	12
傔	12
傕	12
傖	12
傗	12
傘	12
備	12
傚	12
傛	12
傜	12
傝	12
傞	12
傟	12
傠	12
傡	12
傢	12
傣	12
傤	12
傥	12
傦	12
傧	12
储	12
傩	12
傪	13
傫	13
催	13
傭	13
傮	13
傯	13
傰	13
傱	13
傲	13
傳	13
傴	13
債	13
傶	13
傷	13
傸	13
傹	13
傺	13
傻	13
傼	13
傽	13
傾	13
傿	13
僀	13
僁	13
僂	13
僃	13
僄	13
僅	13
僆	13
僇	13
僈	13
僉	13
僊	13
僋	13
僌	13
働	13
僎	14
像	14
僐	14
僑	14
僒	14
僓	14
僔	14
僕	14
僖	14
僗	14
僘	14
僙	14
僚	14
僛	14
僜	14
僝	14
僞	14
僟	14
僠	14
僡	14
僢	14
僣	14
僤	14
僥	14
僦	14
僧	14
僨	14
僩	14
僪	14
僫	14
僬	14
僭	14
僮	14
僯	14
僰	14
僱	14
僲	15
僳	14
僴	14
僵	15
僶	15
僷	14
僸	15
價	15
僺	15
僻	15
僼	15
僽	15
僾	15
僿	15
儀	15
儁	15
儂	15
儃	15
億	15
儅	15
儆	15
儇	15
儈	15
儉	15
儊	15
儋	15
儌	15
儍	15
儎	15
儏	15
儐	16
儑	16
儒	16
儓	16
儔	16
儕	16
儖	16
儗	16
儘	16
儙	16
儚	16
儛	16
儜	16
儝	16
儞	16
償	17
儠	17
儡	17
儢	17
儣	17
儤	17
儥	17
儦	17
儧	17
儨	17
儩	17
優	17
儫	16
儬	17
儭	18
儮	18
儯	18
儰	14
儱	18
儲	18
儳	19
儴	19
儵	19
儶	20
儷	21
儸	21
儹	21
儺	21
儻	22
儼	22
儽	23
儾	24
儿	2
兀	3
允	4
兂	4
元	4
兄	5
充	5
兆	6
兇	6
先	6
光	6
兊	6
克	7
兌	7
免	8
兎	7
兏	7
児	7
兑	7
兒	8
兓	8
兔	8
兕	8
兖	8
兗	9
兘	9
兙	9
党	10
兛	10
兜	11
兝	11
兞	11
兟	12
兠	12
兡	13
兢	14
兣	16
兤	21
入	2
兦	3
內	4
全	6
兩	8
兪	9
八	2
公	4
六	4
兮	4
兯	4
兰	5
共	6
兲	6
关	6
兴	6
兵	7
其	8
具	8
典	8
兹	9
兺	10
养	9
兼	10
兽	11
兾	13
兿	13
冀	16
冁	18
冂	2
冃	4
冄	4
内	4
円	4
冇	4
冈	4
冉	5
冊	5
冋	5
册	5
再	6
冎	6
冏	7
冐	8
冑	9
冒	9
冓	10
冔	10
冕	11
冖	2
冗	4
冘	4
写	5
冚	5
军	6
农	6
冝	7
冞	8
冟	9
冠	9
冡	10
冢	10
冣	10
冤	10
冥	10
冦	10
冧	10
冨	11
冩	14
冪	16
冫	2
冬	5
冭	5
冮	5
冯	5
冰	6
冱	6
冲	6
决	6
冴	6
况	7
冶	7
冷	7
冸	7
冹	7
冺	7
冻	7
冼	8
冽	8
冾	8
冿	8
净	8
凁	9
凂	9
凃	9
凄	10
凅	10
准	10
凇	10
凈	10
凉	10
凊	10
凋	10
凌	10
凍	10
凎	10
减	11
凐	11
凑	11
凒	12
凓	12
凔	12
凕	12
凖	12
凗	13
凘	14
凙	15
凚	15
凛	15
凜	15
凝	16
凞	16
凟	17
几	2
凡	3
凢	3
凣	3
凤	4
凥	5
処	5
凧	5
凨	6
凩	6
凪	6
凫	6
凬	7
凭	8
凮	8
凯	8
凰	11
凱	12
凲	12
凳	14
凴	14
凵	2
凶	4
凷	5
凸	5
凹	5
出	5
击	5
凼	6
函	8
凾	9
凿	12
刀	2
刁	2
刂	2
刃	3
刄	3
刅	4
分	4
切	4
刈	4
刉	5
刊	5
刋	5
刌	5
刍	5
刎	6
刏	6
刐	6
刑	6
划	6
刓	6
刔	6
刕	6
刖	6
列	6
刘	6
则	6
刚	6
创	6
刜	7
初	7
刞	7
刟	7
删	7
刡	7
刢	7
刣	7
判	7
別	7
刦	7
刧	7
刨	7
利	7
刪	7
别	7
刬	7
刭	7
刮	8
刯	8
到	8
刱	8
刲	8
刳	8
刴	8
刵	8
制	8
刷	8
券	8
刹	8
刺	8
刻	8
刼	8
刽	8
刾	8
刿	8
剀	8
剁	8
剂	8
剃	9
剄	9
剅	9
剆	9
則	9
剈	9
剉	9
削	9
剋	9
剌	9
前	9
剎	9
剏	9
剐	9
剑	9
剒	10
剓	10
剔	10
剕	10
剖	10
剗	10
剘	10
剙	10
剚	10
剛	10
剜	10
剝	10
剞	10
剟	10
剠	10
剡	10
剢	10
剣	10
剤	10
剥	10
剦	10
剧	10
剨	11
剩	12
剪	11
剫	11
剬	11
剭	11
剮	11
副	11
剰	11
剱	11
割	12
剳	12
剴	12
創	12
剶	11
剷	13
剸	13
剹	13
剺	13
剻	13
剼	13
剽	13
剾	13
剿	13
劀	14
劁	14
劂	14
劃	14
劄	14
劅	15
劆	15
劇	15
劈	15
劉	15
劊	15
劋	15
劌	15
劍	15
劎	15
劏	15
劐	16
劑	16
劒	16
劓	16
劔	16
劕	17
劖	19
劗	21
劘	21
劙	23
劚	23
力	2
劜	3
劝	4
办	4
功	5
加	5
务	5
劢	5
劣	6
劤	6
劥	6
劦	6
劧	6
动	6
助	7
努	7
劫	7
劬	7
劭	7
劮	7
劯	7
劰	7
励	7
劲	7
劳	7
労	7
劵	8
劶	8
劷	8
劸	8
効	8
劺	8
劻	8
劼	8
劽	8
劾	8
势	8
勀	9
勁	9
勂	9
勃	9
勄	9
勅	9
勆	9
勇	9
勈	9
勉	9
勊	9
勋	9
勌	10
勍	10
勎	10
勏	10
勐	10
勑	10
勒	11
勓	11
勔	11
動	11
勖	11
勗	11
勘	11
務	11
勚	11
勛	12
勜	12
勝	12
勞	12
募	13
勠	13
勡	13
勢	13
勣	13
勤	13
勥	13
勦	13
勧	13
勨	14
勩	14
勪	14
勫	14
勬	14
勭	14
勮	15
勯	15
勰	15
勱	15
勲	15
勳	16
勴	17
勵	17
勶	17
勷	19
勸	19
勹	2
勺	3
勻	4
勼	4
勽	4
勾	4
勿	4
匀	4
匁	4
匂	4
匃	5
匄	5
包	5
匆	5
匇	5
匈	6
匉	7
匊	8
匋	8
匌	8
匍	9
匎	10
匏	11
匐	11
匑	12
匒	12
匓	13
匔	15
匕	2
化	4
北	5
匘	11
匙	11
匚	2
匛	5
匜	5
匝	5
匞	5
匟	6
匠	6
匡	6
匢	6
匣	7
匤	7
匥	7
匦	8
匧	9
匨	9
匩	9
匪	10
匫	10
匬	11
匭	11
匮	11
匯	13
匰	14
匱	14
匲	14
匳	15
匴	16
匵	17
匶	19
匷	20
匸	2
匹	4
区	4
医	7
匼	8
匽	9
匾	11
匿	11
區	11
十	2
卂	3
千	3
卄	3
卅	4
卆	4
升	4
午	4
卉	5
半	5
卋	6
卌	5
卍	6
华	6
协	6
卐	6
卑	8
卒	8
卓	8
協	8
单	8
卖	8
南	9
単	9
卙	11
博	12
卛	21
卜	2
卝	4
卞	4
卟	5
占	5
卡	5
卢	5
卣	7
卤	7
卥	8
卦	8
卧	8
卨	11
卩	2
卪	3
卫	3
卬	4
卭	5
卮	5
卯	5
印	6
危	6
卲	7
即	7
却	7
卵	7
卶	8
卷	8
卸	8
卹	8
卺	8
卻	9
卼	9
卽	9
卾	11
卿	11
厀	13
厁	13
厂	2
厃	4
厄	4
厅	4
历	4
厇	5
厈	5
厉	5
厊	6
压	6
厌	6
厍	6
厎	7
厏	7
厐	7
厑	7
厒	8
厓	8
厔	8
厕	8
厖	9
厗	9
厘	9
厙	9
厚	9
厛	9
厜	10
厝	10
厞	10
原	10
厠	11
厡	11
厢	11
厣	11
厤	12
厥	12
厦	12
厧	12
厨	12
厩	11
厪	13
厫	13
厬	14
厭	14
厮	14
厯	14
厰	14
厱	15
厲	15
厳	17
厴	19
厵	30
厶	2
厷	4
厸	4
厹	4
厺	5
去	5
厼	5
厽	6
厾	6
县	7
叀	8
叁	8
参	8
參	11
叄	11
叅	12
叆	14
叇	15
又	2
叉	3
及	4
友	4
双	4
反	4
収	4
叏	5
叐	5
发	5
叒	6
叓	7
叔	8
叕	8
取	8
受	8
变	8
叙	9
叚	9
叛	9
叜	9
叝	9
叞	10
叟	10
叠	13
叡	16
叢	18
口	3
古	5
句	5
另	5
叧	5
叨	5
叩	5
只	5
叫	5
召	5
叭	5
叮	5
可	5
台	5
叱	5
史	5
右	5
叴	5
叵	5
叶	5
号	5
司	5
叹	5
叺	5
叻	5
叼	5
叽	5
叾	5
叿	6
吀	6
吁	6
吂	6
吃	6
各	6
吅	6
吆	6
吇	6
合	6
吉	6
吊	6
吋	6
同	6
名	6
后	6
吏	6
吐	6
向	6
吒	6
吓	6
吔	6
吕	6
吖	6
吗	6
吘	7
吙	7
吚	7
君	7
吜	7
吝	7
吞	7
吟	7
吠	7
吡	7
吢	7
吣	7
吤	7
吥	7
否	7
吧	7
吨	7
吩	7
吪	7
含	7
听	7
吭	7
吮	7
启	7
吰	7
吱	7
吲	7
吳	7
吴	7
吵	7
吶	7
吷	7
吸	7
吹	7
吺	7
吻	7
吼	7
吽	7
吾	7
吿	7
呀	7
呁	7
呂	7
呃	7
呄	7
呅	7
呆	7
呇	7
呈	7
呉	7
告	7
呋	7
呌	7
呍	7
呎	7
呏	7
呐	7
呑	7
呒	7
呓	7
呔	7
呕	7
呖	7
呗	7
员	7
呙	7
呚	7
呛	7
呜	7
呝	8
呞	8
呟	8
呠	8
呡	8
呢	8
呣	8
呤	8
呥	8
呦	8
呧	8
周	8
呩	8
呪	8
呫	8
呬	8
呭	8
呮	8
呯	8
呰	8
呱	8
呲	8
味	8
呴	8
呵	8
呶	8
呷	8
呸	8
呹	8
呺	8
呻	8
呼	8
命	8
呾	8
呿	8
咀	8
咁	8
咂	8
咃	8
咄	8
咅	8
咆	8
咇	8
咈	8
咉	8
咊	8
咋	8
和	8
咍	8
咎	8
咏	8
咐	8
咑	8
咒	8
咓	8
咔	8
咕	8
咖	8
咗	8
咘	8
咙	8
咚	8
咛	8
咜	8
咝	8
咞	9
咟	9
咠	9
咡	9
咢	9
咣	9
咤	9
咥	9
咦	9
咧	9
咨	9
咩	9
咪	9
咫	9
咬	9
咭	9
咮	9
咯	9
咰	9
咱	9
咲	9
咳	9
咴	9
咵	9
咶	9
咷	9
咸	9
咹	9
咺	9
咻	9
咼	9
咽	9
咾	9
咿	9
哀	9
品	9
哂	9
哃	9
哄	9
哅	9
哆	9
哇	9
哈	9
哉	9
哊	9
哋	9
哌	9
响	9
哎	8
哏	9
哐	9
哑	9
哒	9
哓	9
哔	9
哕	9
哖	9
哗	9
哘	9
哙	9
哚	9
哛	9
哜	9
哝	9
哞	9
哟	9
哠	10
員	10
哢	10
哣	10
哤	10
哥	10
哦	10
哧	10
哨	10
哩	10
哪	10
哫	10
哬	10
哭	10
哮	10
哯	10
哰	10
哱	10
哲	10
哳	10
哴	10
哵	10
哶	10
哷	10
哸	10
哹	10
哺	10
哻	10
哼	10
哽	10
哾	10
哿	10
唀	10
唁	10
唂	10
唃	10
唄	10
唅	10
唆	10
唇	10
唈	10
唉	10
唊	10
唋	10
唌	10
唍	10
唎	10
唏	10
唐	10
唑	10
唒	10
唓	10
唔	10
唕	10
唖	10
唗	10
唘	10
唙	10
唚	10
唛	10
唜	10
唝	10
唞	10
唟	10
唠	10
唡	10
唢	10
唣	10
唤	10
唥	10
唦	10
唧	10
唨	11
唩	11
唪	11
唫	11
唬	11
唭	11
售	11
唯	11
唰	11
唱	11
唲	11
唳	11
唴	11
唵	11
唶	11
唷	11
唸	11
唹	11
唺	11
唻	11
唼	11
唽	11
唾	11
唿	11
啀	11
啁	11
啂	11
啃	11
啄	11
啅	11
商	11
啇	11
啈	11
啉	11
啊	11
啋	11
啌	11
啍	11
啎	11
問	11
啐	11
啑	11
啒	11
啓	11
啔	11
啕	11
啖	11
啗	11
啘	11
啙	12
啚	11
啛	11
啜	11
啝	11
啞	11
啟	11
啠	11
啡	11
啢	11
啣	11
啤	11
啥	11
啦	11
啧	11
啨	11
啩	11
啪	11
啫	12
啬	11
啭	11
啮	11
啯	11
啰	11
啱	11
啲	11
啳	11
啴	11
啵	11
啶	11
啷	11
啸	11
啹	11
啺	12
啻	12
啼	12
啽	12
啾	12
啿	12
喀	12
喁	12
喂	12
喃	12
善	12
喅	12
喆	12
喇	12
喈	12
喉	12
喊	12
喋	12
喌	12
喍	13
喎	12
喏	12
喐	12
喑	12
喒	12
喓	12
喔	12
喕	12
喖	12
喗	12
喘	12
喙	12
喚	12
喛	12
喜	12
喝	12
喞	12
喟	12
喠	12
喡	12
喢	12
喣	12
喤	12
喥	12
喦	12
喧	12
喨	12
喩	12
喪	12
喫	12
喬	12
喭	12
單	12
喯	12
喰	12
喱	12
喲	12
喳	12
喴	12
喵	12
営	12
喷	12
喸	12
喹	12
喺	12
喻	12
喼	12
喽	12
喾	12
喿	13
嗀	13
嗁	13
嗂	13
嗃	13
嗄	13
嗅	13
嗆	13
嗇	13
嗈	13
嗉	13
嗊	13
嗋	13
嗌	13
嗍	13
嗎	13
嗏	13
嗐	13
嗑	13
嗒	13
嗓	13
嗔	13
嗕	13
嗖	13
嗗	13
嗘	13
嗙	13
嗚	13
嗛	13
嗜	13
嗝	13
嗞	13
嗟	13
嗠	13
嗡	13
嗢	13
嗣	13
嗤	13
嗥	13
嗦	13
嗧	13
嗨	13
嗩	13
嗪	13
嗫	13
嗬	13
嗭	13
嗮	13
嗯	13
嗰	13
嗱	13
嗲	13
嗳	13
嗴	13
嗵	13
嗶	14
嗷	14
嗸	14
嗹	14
嗺	14
嗻	14
嗼	14
嗽	14
嗾	14
嗿	14
嘀	14
嘁	14
嘂	14
嘃	14
嘄	14
嘅	14
嘆	14
嘇	14
嘈	14
嘉	14
嘊	14
嘋	14
嘌	14
嘍	14
嘎	14
嘏	14
嘐	14
嘑	14
嘒	14
嘓	14
嘔	14
嘕	14
嘖	14
嘗	14
嘘	14
嘙	14
嘚	14
嘛	14
嘜	14
嘝	14
嘞	14
嘟	15
嘠	15
嘡	14
嘢	14
嘣	14
嘤	14
嘥	14
嘦	14
嘧	14
嘨	15
嘩	15
嘪	15
嘫	15
嘬	15
嘭	15
嘮	15
嘯	15
嘰	15
嘱	15
嘲	15
嘳	15
嘴	15
嘵	15
嘶	15
嘷	15
嘸	15
嘹	15
嘺	15
嘻	15
嘼	15
嘽	15
嘾	15
嘿	15
噀	15
噁	15
噂	15
噃	15
噄	15
噅	12
噆	15
噇	15
噈	15
噉	15
噊	15
噋	15
噌	15
噍	15
噎	15
噏	15
噐	15
噑	14
噒	15
噓	14
噔	15
噕	15
噖	15
噗	15
噘	15
噙	15
噚	15
噛	15
噜	15
噝	15
噞	16
噟	16
噠	16
噡	16
噢	16
噣	16
噤	16
噥	16
噦	16
噧	16
器	16
噩	16
噪	16
噫	16
噬	16
噭	16
噮	16
噯	16
噰	16
噱	16
噲	16
噳	16
噴	15
噵	16
噶	16
噷	16
噸	16
噹	16
噺	16
噻	16
噼	16
噽	17
噾	17
噿	17
嚀	17
嚁	17
嚂	17
嚃	17
嚄	17
嚅	17
嚆	17
嚇	17
嚈	17
嚉	17
嚊	17
嚋	17
嚌	17
嚍	17
嚎	17
嚏	17
嚐	17
嚑	17
嚒	17
嚓	17
嚔	18
嚕	18
嚖	18
嚗	18
嚘	18
嚙	18
嚚	18
嚛	18
嚜	18
嚝	18
嚞	18
嚟	18
嚠	18
嚡	18
嚢	18
嚣	18
嚤	18
嚥	19
嚦	19
嚧	19
嚨	19
嚩	19
嚪	19
嚫	19
嚬	19
嚭	19
嚮	19
嚯	19
嚰	19
嚱	20
嚲	20
嚳	20
嚴	20
嚵	20
嚶	20
嚷	20
嚸	20
嚹	20
嚺	17
嚻	21
嚼	21
嚽	21
嚾	21
嚿	21
囀	21
囁	21
囂	21
囃	21
囄	21
囅	22
囆	22
囇	22
囈	22
囉	22
囊	22
囋	22
囌	23
囍	21
囎	22
囏	23
囐	23
囑	24
囒	24
囓	24
囔	25
囕	25
囖	28
囗	3
囘	5
囙	5
囚	5
四	5
囜	5
囝	6
回	6
囟	6
因	6
囡	6
团	6
団	6
囤	7
囥	7
囦	7
囧	7
囨	7
囩	7
囪	7
囫	7
囬	7
园	7
囮	7
囯	7
困	7
囱	7
囲	7
図	7
围	7
囵	7
囶	8
囷	8
囸	8
囹	8
固	8
囻	8
囼	8
国	8
图	8
囿	9
圀	9
圁	10
圂	10
圃	10
圄	10
圅	10
圆	10
圇	11
圈	11
圉	11
圊	11
國	11
圌	12
圍	12
圎	12
圏	11
圐	12
圑	13
園	13
圓	13
圔	13
圕	13
圖	14
圗	14
團	14
圙	14
圚	15
圛	16
圜	16
圝	22
圞	26
土	3
圠	4
圡	4
圢	5
圣	5
圤	5
圥	5
圦	5
圧	5
在	6
圩	6
圪	6
圫	6
圬	6
圭	6
圮	6
圯	6
地	6
圱	6
圲	6
圳	6
圴	6
圵	6
圶	6
圷	6
圸	6
圹	6
场	6
圻	7
圼	7
圽	7
圾	7
圿	7
址	7
坁	7
坂	7
坃	7
坄	7
坅	7
坆	7
均	7
坈	7
坉	7
坊	7
坋	7
坌	7
坍	7
坎	7
坏	7
坐	7
坑	7
坒	7
坓	7
坔	7
坕	7
坖	7
块	7
坘	7
坙	7
坚	7
坛	7
坜	7
坝	7
坞	7
坟	7
坠	7
坡	8
坢	8
坣	8
坤	8
坥	8
坦	8
坧	8
坨	8
坩	8
坪	8
坫	8
坬	8
坭	8
坮	8
坯	8
坰	8
坱	8
坲	8
坳	8
坴	8
坵	8
坶	8
坷	8
坸	8
坹	8
坺	8
坻	8
坼	8
坽	8
坾	8
坿	8
垀	8
垁	8
垂	8
垃	8
垄	8
垅	8
垆	8
垇	8
垈	8
垉	8
垊	8
型	9
垌	9
垍	9
垎	9
垏	9
垐	9
垑	9
垒	9
垓	9
垔	9
垕	9
垖	9
垗	9
垘	9
垙	9
垚	9
垛	9
垜	9
垝	9
垞	9
垟	9
垠	9
垡	9
垢	9
垣	9
垤	9
垥	9
垦	9
垧	9
垨	9
垩	9
垪	9
垫	9
垬	9
垭	9
垮	9
垯	9
垰	9
垱	9
垲	9
垳	9
垴	9
垵	9
垶	10
垷	10
垸	10
垹	10
垺	10
垻	10
垼	10
垽	10
垾	10
垿	10
埀	10
埁	10
埂	10
埃	10
埄	10
埅	10
埆	10
埇	10
埈	10
埉	10
埊	10
埋	10
埌	10
埍	10
城	9
埏	10
埐	10
埑	10
埒	10
埓	10
埔	10
埕	10
埖	10
埗	10
埘	10
埙	10
埚	10
埛	10
埜	11
埝	11
埞	11
域	11
埠	11
埡	11
埢	11
埣	11
埤	11
埥	11
埦	11
埧	11
埨	11
埩	11
埪	12
埫	11
埬	11
埭	11
埮	11
埯	11
埰	11
埱	11
埲	11
埳	11
埴	11
埵	11
埶	11
執	11
埸	11
培	11
基	11
埻	11
埼	11
埽	11
埾	11
埿	11
堀	11
堁	11
堂	11
堃	11
堄	11
堅	11
堆	11
堇	11
堈	11
堉	11
堊	11
堋	11
堌	11
堍	11
堎	11
堏	11
堐	11
堑	11
堒	11
堓	11
堔	11
堕	11
堖	12
堗	12
堘	12
堙	12
堚	12
堛	12
堜	12
堝	12
堞	12
堟	12
堠	12
堡	12
堢	12
堣	12
堤	12
堥	12
堦	12
堧	12
堨	12
堩	12
堪	12
堫	12
堬	12
堭	12
堮	12
堯	12
堰	12
報	12
堲	12
堳	12
場	12
堵	12
堶	12
堷	12
堸	12
堹	12
堺	12
堻	12
堼	12
堽	13
堾	12
堿	12
塀	12
塁	12
塂	12
塃	13
塄	12
塅	12
塆	12
塇	12
塈	12
塉	13
塊	13
塋	13
塌	13
塍	13
塎	13
塏	13
塐	13
塑	13
塒	13
塓	13
塔	13
塕	13
塖	13
塗	13
塘	13
塙	13
塚	13
塛	13
塜	13
塝	13
塞	13
塟	13
塠	13
塡	13
塢	13
塣	13
塤	13
塥	13
塦	13
塧	13
塨	13
塩	13
塪	13
填	13
塬	13
塭	13
塮	13
塯	13
塰	13
塱	13
塲	14
塳	14
塴	14
塵	14
塶	14
塷	14
塸	14
塹	14
塺	14
塻	14
塼	14
塽	14
塾	14
塿	14
墀	14
墁	14
墂	14
境	14
墄	14
墅	14
墆	14
墇	14
墈	14
墉	14
墊	14
墋	14
墌	14
墍	14
墎	14
墏	14
墐	14
墑	14
墒	14
墓	14
墔	14
墕	14
墖	14
増	14
墘	14
墙	14
墚	14
墛	14
墜	15
墝	15
增	15
墟	15
墠	15
墡	15
墢	15
墣	15
墤	15
墥	15
墦	15
墧	15
墨	15
墩	15
墪	15
墫	15
墬	15
墭	15
墮	15
墯	15
墰	15
墱	15
墲	15
墳	15
墴	15
墵	15
墶	15
墷	15
墸	15
墹	15
墺	16
墻	16
墼	16
墽	16
墾	16
墿	16
壀	16
壁	16
壂	16
壃	16
壄	16
壅	16
壆	16
壇	16
壈	16
壉	16
壊	16
壋	16
壌	16
壍	17
壎	17
壏	17
壐	17
壑	17
壒	17
壓	17
壔	17
壕	17
壖	17
壗	17
壘	18
壙	18
壚	19
壛	19
壜	19
壝	19
壞	19
壟	19
壠	19
壡	19
壢	19
壣	20
壤	20
壥	20
壦	21
壧	23
壨	23
壩	24
壪	25
士	3
壬	4
壭	5
壮	6
壯	7
声	7
壱	7
売	7
壳	7
壴	9
壵	9
壶	10
壷	11
壸	11
壹	12
壺	12
壻	12
壼	13
壽	14
壾	14
壿	15
夀	15
夁	16
夂	3
夃	4
处	5
夅	6
夆	7
备	8
夈	9
変	9
夊	3
夋	7
夌	8
复	9
夎	10
夏	10
夐	14
夑	18
夒	19
夓	18
夔	22
夕	3
外	5
夗	5
夘	5
夙	6
多	6
夛	6
夜	8
夝	8
夞	10
够	11
夠	11
夡	12
夢	14
夣	14
夤	14
夥	14
夦	15
大	3
夨	3
天	4
太	4
夫	4
夬	4
夭	4
央	5
夯	5
夰	5
失	5
夲	5
夳	5
头	5
夵	6
夶	6
夷	6
夸	6
夹	6
夺	6
夻	6
夼	6
夽	7
夾	7
夿	7
奀	7
奁	7
奂	7
奃	8
奄	8
奅	8
奆	8
奇	8
奈	8
奉	8
奊	10
奋	8
